InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,InvoiceDay,InvoiceMonth,InvoiceYear,InvoiceHour,DayOfWeek,IsUk,TotalPrice,IsWeekend,Sales_Lag_1,Sales_Lag_7,Sales_Mean_7,Sales_Mean_30,Trend_Lag1_vs_Lag7,DailyTotal
C542402,22849,BREAD BIN DINER STYLE MINT,-1,2011-01-27,16.95,16124.0,United Kingdom,27,1,2011,16,3,1,-16.95,0,-16.95,-142.35,-8.899999999999991,-14.461666666666675,125.39999999999999,-913.1
C542402,22848,BREAD BIN DINER STYLE PINK,-1,2011-01-27,16.95,16124.0,United Kingdom,27,1,2011,16,3,1,-16.95,0,-16.95,-2.95,-10.899999999999991,-14.651666666666674,-14.0,-913.1
C542402,84978,HANGING HEART JAR T-LIGHT HOLDER,-2,2011-01-27,1.25,16124.0,United Kingdom,27,1,2011,16,3,1,-2.5,0,-16.95,-4.25,-10.649999999999991,-14.650000000000007,-12.7,-913.1
C542403,22776,SWEETHEART CAKESTAND 3 TIER,-3,2011-01-27,9.95,13534.0,United Kingdom,27,1,2011,16,3,1,-29.85,0,-2.5,-6.75,-13.949999999999992,-15.560000000000008,4.25,-913.1
C542403,22789,T-LIGHT HOLDER SWEETHEART HANGING,-1,2011-01-27,1.95,13534.0,United Kingdom,27,1,2011,16,3,1,-1.95,0,-29.85,-5.95,-13.37857142857142,-15.501666666666674,-23.900000000000002,-913.1
C542404,22776,SWEETHEART CAKESTAND 3 TIER,-3,2011-01-27,9.95,13534.0,United Kingdom,27,1,2011,16,3,1,-29.85,0,-1.95,-8.5,-16.42857142857142,-16.411666666666672,6.55,-913.1
C542404,85099F,JUMBO BAG STRAWBERRY,-1,2011-01-27,1.95,13534.0,United Kingdom,27,1,2011,16,3,1,-1.95,0,-29.85,-16.95,-14.28571428571428,-15.016666666666675,-12.900000000000002,-913.1
C542404,20711,JUMBO BAG TOYS ,-1,2011-01-27,1.95,13534.0,United Kingdom,27,1,2011,16,3,1,-1.95,0,-1.95,-16.95,-12.142857142857135,-14.871666666666675,15.0,-913.1
C542413,21876,POTTERING MUG,-1,2011-01-27,1.25,16923.0,United Kingdom,27,1,2011,17,3,1,-1.25,0,-1.95,-16.95,-9.899999999999991,-14.205000000000009,15.0,-913.1
C542413,22699,ROSES REGENCY TEACUP AND SAUCER ,-2,2011-01-27,2.95,16923.0,United Kingdom,27,1,2011,17,3,1,-5.9,0,-1.25,-2.5,-10.385714285714277,-14.288666666666673,1.25,-913.1
C542413,22940,FELTCRAFT CHRISTMAS FAIRY,-12,2011-01-27,4.25,16923.0,United Kingdom,27,1,2011,17,3,1,-51.0,0,-5.9,-29.85,-13.407142857142848,-15.964666666666675,23.950000000000003,-913.1
C542413,22144,CHRISTMAS CRAFT LITTLE FRIENDS,-30,2011-01-27,2.1,16923.0,United Kingdom,27,1,2011,17,3,1,-63.0,0,-51.0,-1.95,-22.128571428571423,-17.639666666666677,-49.05,-913.1
C542413,21756,BATH BUILDING BLOCK WORD,-2,2011-01-27,5.95,16923.0,United Kingdom,27,1,2011,17,3,1,-11.9,0,-63.0,-29.85,-19.56428571428571,-17.938000000000006,-33.15,-913.1
C542413,22952,60 CAKE CASES VINTAGE CHRISTMAS,-24,2011-01-27,0.55,16923.0,United Kingdom,27,1,2011,17,3,1,-13.2,0,-11.9,-1.95,-21.17142857142856,-18.236333333333338,-9.950000000000001,-913.1
C542413,21876,POTTERING MUG,-5,2011-01-27,1.25,16923.0,United Kingdom,27,1,2011,17,3,1,-6.25,0,-13.2,-1.95,-21.785714285714278,-18.114666666666672,-11.25,-913.1
C542413,22149,FELTCRAFT 6 FLOWER FRIENDS,-10,2011-01-27,2.1,16923.0,United Kingdom,27,1,2011,17,3,1,-21.0,0,-6.25,-1.25,-24.60714285714285,-18.588666666666672,-5.0,-913.1
C542413,22112,CHOCOLATE HOT WATER BOTTLE,-6,2011-01-27,4.95,16923.0,United Kingdom,27,1,2011,17,3,1,-29.700000000000003,0,-21.0,-5.9,-28.00714285714285,-19.088666666666672,-15.1,-913.1
C542413,22960,JAM MAKING SET WITH JARS,-4,2011-01-27,4.25,16923.0,United Kingdom,27,1,2011,17,3,1,-17.0,0,-29.700000000000003,-51.0,-23.149999999999995,-19.302000000000007,21.299999999999997,-913.1
C542413,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,-18,2011-01-27,2.95,16923.0,United Kingdom,27,1,2011,17,3,1,-53.1,0,-17.0,-63.0,-21.735714285714277,-20.738666666666674,46.0,-913.1
C542413,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,-24,2011-01-27,0.85,16923.0,United Kingdom,27,1,2011,17,3,1,-20.4,0,-53.1,-11.9,-22.94999999999999,-19.868666666666673,-41.2,-913.1
C542413,22141,CHRISTMAS CRAFT TREE TOP ANGEL,-6,2011-01-27,2.1,16923.0,United Kingdom,27,1,2011,17,3,1,-12.6,0,-20.4,-13.2,-22.864285714285707,-20.133666666666674,-7.199999999999999,-913.1
C542413,22142,CHRISTMAS CRAFT WHITE FAIRY ,-10,2011-01-27,1.45,16923.0,United Kingdom,27,1,2011,17,3,1,-14.5,0,-12.6,-6.25,-24.042857142857137,-20.475333333333342,-6.35,-913.1
C542413,21485,RETROSPOT HEART HOT WATER BOTTLE,-6,2011-01-27,4.95,16923.0,United Kingdom,27,1,2011,17,3,1,-29.700000000000003,0,-14.5,-21.0,-25.285714285714278,-21.338333333333345,6.5,-913.1
C542416,85059,FRENCH ENAMEL WATER BASIN,-3,2011-01-27,1.25,16133.0,United Kingdom,27,1,2011,17,3,1,-3.75,0,-29.700000000000003,-29.700000000000003,-21.578571428571422,-16.71833333333334,0.0,-913.1
C542416,85054,FRENCH ENAMEL POT W LID,-2,2011-01-27,1.25,16133.0,United Kingdom,27,1,2011,17,3,1,-2.5,0,-3.75,-17.0,-19.50714285714285,-16.70333333333334,13.25,-913.1
C542421,37446,MINI CAKE STAND WITH HANGING CAKES,-1,2011-01-27,1.45,17180.0,United Kingdom,27,1,2011,18,3,1,-1.45,0,-2.5,-53.1,-12.12857142857142,-16.610000000000007,50.6,-913.1
C542424,22456,NATURAL SLATE CHALKBOARD LARGE ,-1,2011-01-28,4.95,18075.0,United Kingdom,28,1,2011,9,4,1,-4.95,0,-1.45,-20.4,-9.921428571428564,-16.550000000000008,18.95,-1515.18
C542424,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-3,2011-01-28,2.95,18075.0,United Kingdom,28,1,2011,9,4,1,-8.850000000000001,0,-4.95,-12.6,-9.385714285714277,-16.646666666666675,7.6499999999999995,-1515.18
C542424,22178,VICTORIAN GLASS HANGING T-LIGHT,-1,2011-01-28,1.25,18075.0,United Kingdom,28,1,2011,9,4,1,-1.25,0,-8.850000000000001,-14.5,-7.492857142857135,-16.40500000000001,5.649999999999999,-1515.18
C542424,22156,HEART DECORATION WITH PEARLS ,-5,2011-01-28,0.85,18075.0,United Kingdom,28,1,2011,9,4,1,-4.25,0,-1.25,-29.700000000000003,-3.857142857142849,-15.981666666666674,28.450000000000003,-1515.18
C542424,21733,RED HANGING HEART T-LIGHT HOLDER,-1,2011-01-28,2.95,18075.0,United Kingdom,28,1,2011,9,4,1,-2.95,0,-4.25,-3.75,-3.7428571428571353,-15.515000000000008,-0.5,-1515.18
C542426,85199S,SMALL HANGING IVORY/RED WOOD BIRD,-24,2011-01-28,0.42,14146.0,United Kingdom,28,1,2011,9,4,1,-10.08,0,-2.95,-2.5,-4.825714285714278,-15.286000000000008,-0.4500000000000002,-1515.18
C542426,85199L,LARGE HANGING IVORY & RED WOOD BIRD,-12,2011-01-28,0.65,14146.0,United Kingdom,28,1,2011,9,4,1,-7.800000000000001,0,-10.08,-1.45,-5.732857142857134,-15.462666666666674,-8.63,-1515.18
C542426,85049E,SCANDINAVIAN REDS RIBBONS,-12,2011-01-28,1.25,14146.0,United Kingdom,28,1,2011,9,4,1,-15.0,0,-7.800000000000001,-4.95,-7.168571428571421,-14.967666666666673,-2.8500000000000005,-1515.18
C542426,84946,ANTIQUE SILVER TEA GLASS ETCHED,-12,2011-01-28,1.25,14146.0,United Kingdom,28,1,2011,9,4,1,-15.0,0,-15.0,-8.850000000000001,-8.047142857142848,-15.402666666666674,-6.149999999999999,-1515.18
C542426,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,-12,2011-01-28,0.85,14146.0,United Kingdom,28,1,2011,9,4,1,-10.2,0,-15.0,-1.25,-9.325714285714279,-14.747666666666676,-13.75,-1515.18
C542426,22969,HOMEMADE JAM SCENTED CANDLES,-24,2011-01-28,1.45,14146.0,United Kingdom,28,1,2011,9,4,1,-34.8,0,-10.2,-4.25,-13.689999999999992,-15.842666666666673,-5.949999999999999,-1515.18
C542426,22853,CAT BOWL VINTAGE CREAM,-6,2011-01-28,3.25,14146.0,United Kingdom,28,1,2011,9,4,1,-19.5,0,-34.8,-2.95,-16.054285714285705,-16.427666666666674,-31.849999999999998,-1515.18
C542426,22852,DOG BOWL VINTAGE CREAM,-4,2011-01-28,4.25,14146.0,United Kingdom,28,1,2011,9,4,1,-17.0,0,-19.5,-10.08,-17.042857142857134,-16.952666666666673,-9.42,-1515.18
C542426,22845,VINTAGE CREAM CAT FOOD CONTAINER,-2,2011-01-28,6.35,14146.0,United Kingdom,28,1,2011,9,4,1,-12.7,0,-17.0,-7.800000000000001,-17.742857142857137,-17.17933333333334,-9.2,-1515.18
C542426,22844,VINTAGE CREAM DOG FOOD CONTAINER,-2,2011-01-28,8.5,14146.0,United Kingdom,28,1,2011,9,4,1,-17.0,0,-12.7,-15.0,-18.02857142857142,-16.046000000000006,2.3000000000000007,-1515.18
C542426,22837,HOT WATER BOTTLE BABUSHKA ,-36,2011-01-28,4.25,14146.0,United Kingdom,28,1,2011,9,4,1,-153.0,0,-17.0,-15.0,-37.74285714285713,-19.046000000000006,-2.0,-1515.18
C542426,22834,HAND WARMER BABUSHKA DESIGN,-48,2011-01-28,0.85,14146.0,United Kingdom,28,1,2011,9,4,1,-40.8,0,-153.0,-10.2,-42.11428571428571,-20.009333333333345,-142.8,-1515.18
C542426,22810,SET OF 6 T-LIGHTS SNOWMEN,-48,2011-01-28,2.55,14146.0,United Kingdom,28,1,2011,9,4,1,-122.4,0,-40.8,-34.8,-54.62857142857142,-23.64933333333334,-6.0,-1515.18
C542426,22752,SET 7 BABUSHKA NESTING BOXES,-24,2011-01-28,7.65,14146.0,United Kingdom,28,1,2011,9,4,1,-183.6,0,-122.4,-19.5,-78.07142857142857,-29.561000000000003,-102.9,-1515.18
C542426,22746,POPPY'S PLAYHOUSE LIVINGROOM ,-6,2011-01-28,2.1,14146.0,United Kingdom,28,1,2011,9,4,1,-12.6,0,-183.6,-17.0,-77.44285714285714,-29.281000000000006,-166.6,-1515.18
C542426,22745,POPPY'S PLAYHOUSE BEDROOM ,-6,2011-01-28,2.1,14146.0,United Kingdom,28,1,2011,9,4,1,-12.6,0,-12.6,-12.7,-77.42857142857142,-28.711000000000006,0.09999999999999964,-1515.18
C542426,22654,DELUXE SEWING KIT ,-3,2011-01-28,5.95,14146.0,United Kingdom,28,1,2011,9,4,1,-17.85,0,-12.6,-17.0,-77.54999999999998,-28.739333333333338,4.4,-1515.18
C542426,22653,BUTTON BOX ,-10,2011-01-28,1.95,14146.0,United Kingdom,28,1,2011,9,4,1,-19.5,0,-17.85,-153.0,-58.47857142857142,-27.61933333333334,135.15,-1515.18
C542426,22652,TRAVEL SEWING KIT,-10,2011-01-28,1.65,14146.0,United Kingdom,28,1,2011,9,4,1,-16.5,0,-19.5,-40.8,-55.00714285714285,-27.489333333333338,21.299999999999997,-1515.18
C542426,22423,REGENCY CAKESTAND 3 TIER,-2,2011-01-28,12.75,14146.0,United Kingdom,28,1,2011,9,4,1,-25.5,0,-16.5,-122.4,-41.16428571428571,-27.91933333333334,105.9,-1515.18
C542426,22418,10 COLOUR SPACEBOY PEN,-24,2011-01-28,0.85,14146.0,United Kingdom,28,1,2011,9,4,1,-20.4,0,-25.5,-183.6,-17.84999999999999,-28.116000000000007,158.1,-1515.18
C542426,22398,MAGNETS PACK OF 4 SWALLOWS,-12,2011-01-28,1.25,14146.0,United Kingdom,28,1,2011,9,4,1,-15.0,0,-20.4,-12.6,-18.192857142857136,-27.62600000000001,-7.799999999999999,-1515.18
C542426,22299,PIG KEYRING WITH LIGHT & SOUND ,-24,2011-01-28,1.25,14146.0,United Kingdom,28,1,2011,9,4,1,-30.0,0,-15.0,-12.6,-20.67857142857142,-28.50100000000001,-2.4000000000000004,-1515.18
C542426,22219,LOVEBIRD HANGING DECORATION WHITE ,-12,2011-01-28,0.85,14146.0,United Kingdom,28,1,2011,9,4,1,-10.2,0,-30.0,-17.85,-19.58571428571428,-28.757666666666676,-12.149999999999999,-1515.18
C542426,22077,6 RIBBONS RUSTIC CHARM,-12,2011-01-28,1.65,14146.0,United Kingdom,28,1,2011,9,4,1,-19.8,0,-10.2,-19.5,-19.628571428571423,-29.369333333333337,9.3,-1515.18
C542426,22075,6 RIBBONS ELEGANT CHRISTMAS ,-12,2011-01-28,1.65,14146.0,United Kingdom,28,1,2011,9,4,1,-19.8,0,-19.8,-16.5,-20.09999999999999,-29.86433333333334,-3.3000000000000007,-1515.18
C542426,22074,6 RIBBONS SHIMMERING PINKS ,-12,2011-01-28,1.65,14146.0,United Kingdom,28,1,2011,9,4,1,-19.8,0,-19.8,-25.5,-19.285714285714278,-30.22933333333334,5.699999999999999,-1515.18
C542426,21874,GIN AND TONIC MUG,-12,2011-01-28,1.25,14146.0,United Kingdom,28,1,2011,9,4,1,-15.0,0,-19.8,-20.4,-18.514285714285705,-30.687666666666676,0.5999999999999979,-1515.18
C542426,21677,HEARTS  STICKERS,-12,2011-01-28,0.85,14146.0,United Kingdom,28,1,2011,9,4,1,-10.2,0,-15.0,-15.0,-17.82857142857142,-30.886000000000006,0.0,-1515.18
C542426,21675,BUTTERFLIES STICKERS,-12,2011-01-28,0.85,14146.0,United Kingdom,28,1,2011,9,4,1,-10.2,0,-10.2,-30.0,-14.999999999999991,-31.127666666666673,19.8,-1515.18
C542426,21484,CHICK GREY HOT WATER BOTTLE,-36,2011-01-28,2.95,14146.0,United Kingdom,28,1,2011,9,4,1,-106.2,0,-10.2,-10.2,-28.714285714285705,-34.33166666666668,0.0,-1515.18
C542426,21481,FAWN BLUE HOT WATER BOTTLE,-36,2011-01-28,2.55,14146.0,United Kingdom,28,1,2011,9,4,1,-91.8,0,-106.2,-19.8,-38.99999999999999,-37.131666666666675,-86.4,-1515.18
C542426,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,-8,2011-01-28,9.95,14146.0,United Kingdom,28,1,2011,9,4,1,-79.6,0,-91.8,-19.8,-47.54285714285714,-39.285000000000004,-72.0,-1515.18
C542426,20972,PINK CREAM FELT CRAFT TRINKET BOX ,-12,2011-01-28,1.25,14146.0,United Kingdom,28,1,2011,9,4,1,-15.0,0,-79.6,-19.8,-46.85714285714284,-39.285000000000004,-59.8,-1515.18
C542426,20971,PINK BLUE FELT CRAFT TRINKET BOX,-12,2011-01-28,1.25,14146.0,United Kingdom,28,1,2011,9,4,1,-15.0,0,-15.0,-15.0,-46.85714285714284,-39.44500000000001,0.0,-1515.18
C542427,85159A,"BLACK TEA,COFFEE,SUGAR JARS",-1,2011-01-28,6.35,14180.0,United Kingdom,28,1,2011,9,4,1,-6.35,0,-15.0,-10.2,-46.30714285714284,-38.49666666666667,-4.800000000000001,-1515.18
C542537,22654,DELUXE SEWING KIT ,-1,2011-01-28,5.95,12501.0,Germany,28,1,2011,13,4,0,-5.95,0,-6.35,-10.2,-45.69999999999999,-38.045,3.8499999999999996,-1515.18
C542537,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2011-01-28,4.95,12501.0,Germany,28,1,2011,13,4,0,-4.95,0,-5.95,-106.2,-31.235714285714277,-37.64333333333334,100.25,-1515.18
C542537,22892,SET OF SALT AND PEPPER TOADSTOOLS,-3,2011-01-28,1.25,12501.0,Germany,28,1,2011,13,4,0,-3.75,0,-4.95,-91.8,-18.657142857142848,-37.345000000000006,86.85,-1515.18
C542537,21041,RED RETROSPOT OVEN GLOVE DOUBLE,-1,2011-01-28,2.95,12501.0,Germany,28,1,2011,13,4,0,-2.95,0,-3.75,-79.6,-7.707142857142849,-36.87666666666667,75.85,-1515.18
C542537,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,-1,2011-01-28,2.55,12501.0,Germany,28,1,2011,13,4,0,-2.55,0,-2.95,-15.0,-5.928571428571421,-31.861666666666675,12.05,-1515.18
C542537,22195,LARGE HEART MEASURING SPOONS,-1,2011-01-28,1.65,12501.0,Germany,28,1,2011,13,4,0,-1.65,0,-2.55,-15.0,-4.021428571428563,-30.556666666666672,12.45,-1515.18
C542537,21121,SET/10 RED POLKADOT PARTY CANDLES,-24,2011-01-28,1.25,12501.0,Germany,28,1,2011,13,4,0,-30.0,0,-1.65,-6.35,-7.3999999999999915,-27.476666666666674,4.699999999999999,-1515.18
C542537,21918,SET 12 KIDS COLOUR  CHALK STICKS,-12,2011-01-28,0.42,12501.0,Germany,28,1,2011,13,4,0,-5.04,0,-30.0,-5.95,-7.269999999999992,-21.524666666666675,-24.05,-1515.18
C542537,21917,SET 12 KIDS  WHITE CHALK STICKS,-12,2011-01-28,0.42,12501.0,Germany,28,1,2011,13,4,0,-5.04,0,-5.04,-4.95,-7.282857142857134,-21.272666666666677,-0.08999999999999986,-1515.18
C542537,22558,CLOTHES PEGS RETROSPOT PACK 24 ,-2,2011-01-28,1.49,12501.0,Germany,28,1,2011,13,4,0,-2.98,0,-5.04,-3.75,-7.172857142857135,-20.95200000000001,-1.29,-1515.18
C542537,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",-3,2011-01-28,4.95,12501.0,Germany,28,1,2011,13,4,0,-14.85,0,-2.98,-2.95,-8.872857142857134,-20.852000000000007,-0.029999999999999805,-1515.18
C542539,22567,20 DOLLY PEGS RETROSPOT,-12,2011-01-28,1.25,14229.0,United Kingdom,28,1,2011,14,4,1,-15.0,0,-14.85,-2.55,-10.651428571428564,-20.702000000000005,-12.3,-1515.18
C542539,22423,REGENCY CAKESTAND 3 TIER,-7,2011-01-28,10.95,14229.0,United Kingdom,28,1,2011,14,4,1,-76.64999999999999,0,-15.0,-1.65,-21.36571428571428,-22.707000000000008,-13.35,-1515.18
C542540,21658,GLASS  BEURRE DISH,-1,2011-01-28,8.29,,United Kingdom,28,1,2011,14,4,1,-8.29,0,-76.64999999999999,-30.0,-18.264285714285705,-22.13333333333334,-46.64999999999999,-1515.18
C542588,21730,GLASS STAR FROSTED T-LIGHT HOLDER,-2,2011-01-28,4.95,12997.0,United Kingdom,28,1,2011,15,4,1,-9.9,0,-8.29,-5.04,-18.95857142857142,-21.783333333333342,-3.249999999999999,-1515.18
C542588,21658,GLASS  BEURRE DISH,-1,2011-01-28,3.95,12997.0,United Kingdom,28,1,2011,15,4,1,-3.95,0,-9.9,-5.04,-18.802857142857132,-21.41500000000001,-4.86,-1515.18
C542588,21313,GLASS HEART T-LIGHT HOLDER ,-5,2011-01-28,0.85,12997.0,United Kingdom,28,1,2011,15,4,1,-4.25,0,-3.95,-2.98,-18.984285714285704,-20.556666666666676,-0.9700000000000002,-1515.18
C542589,22456,NATURAL SLATE CHALKBOARD LARGE ,-2,2011-01-28,4.95,14709.0,United Kingdom,28,1,2011,15,4,1,-9.9,0,-4.25,-14.85,-18.27714285714285,-20.546666666666674,10.6,-1515.18
C542593,22073,RED RETROSPOT STORAGE JAR,-10,2011-01-28,3.75,15549.0,United Kingdom,28,1,2011,16,4,1,-37.5,0,-9.9,-15.0,-21.491428571428564,-21.136666666666674,5.1,-1515.18
C542604,22796,PHOTO FRAME 3 CLASSIC HANGING,-3,2011-01-30,9.95,13148.0,United Kingdom,30,1,2011,12,6,1,-29.85,1,-37.5,-76.64999999999999,-14.805714285714277,-21.471666666666675,39.14999999999999,-159.31
C542604,22625,RED KITCHEN SCALES,-1,2011-01-30,8.5,13148.0,United Kingdom,30,1,2011,12,6,1,-8.5,1,-29.85,-8.29,-14.835714285714277,-21.09500000000001,-21.560000000000002,-159.31
C542604,22768,FAMILY PHOTO FRAME CORNICE,-1,2011-01-30,9.95,13148.0,United Kingdom,30,1,2011,12,6,1,-9.95,1,-8.5,-9.9,-14.842857142857136,-20.926666666666673,1.4000000000000004,-159.31
C542604,22666,RECIPE BOX PANTRY YELLOW DESIGN,-1,2011-01-30,2.95,13148.0,United Kingdom,30,1,2011,12,6,1,-2.95,1,-9.95,-3.95,-14.699999999999992,-20.685000000000006,-5.999999999999999,-159.31
C542604,21352,EUCALYPTUS & PINECONE  WREATH,-3,2011-01-30,6.75,13148.0,United Kingdom,30,1,2011,12,6,1,-20.25,1,-2.95,-4.25,-16.985714285714277,-21.020000000000007,1.2999999999999998,-159.31
C542604,21351,CINAMMON & ORANGE WREATH,-5,2011-01-30,6.75,13148.0,United Kingdom,30,1,2011,12,6,1,-33.75,1,-20.25,-9.9,-20.392857142857135,-18.605000000000008,-10.35,-159.31
C542604,21262,WHITE GOOSE FEATHER CHRISTMAS TREE ,-2,2011-01-30,16.95,13148.0,United Kingdom,30,1,2011,12,6,1,-33.9,1,-33.75,-37.5,-19.878571428571416,-16.675000000000008,3.75,-159.31
C542604,84799,SPRIG LAVENDER ARTIFICIAL FLOWER,-48,2011-01-30,0.42,13148.0,United Kingdom,30,1,2011,12,6,1,-20.16,1,-33.9,-29.85,-18.494285714285706,-14.693666666666674,-4.049999999999997,-159.31
C542635,21977,PACK OF 60 PINK PAISLEY CAKE CASES,-1,2011-01-31,0.55,14688.0,United Kingdom,31,1,2011,10,0,1,-0.55,0,-20.16,-8.5,-17.35857142857142,-14.212000000000007,-11.66,-1238.61
C542635,21212,PACK OF 72 RETROSPOT CAKE CASES,-2,2011-01-31,0.42,14688.0,United Kingdom,31,1,2011,10,0,1,-0.84,0,-0.55,-9.95,-16.057142857142846,-13.740000000000007,9.399999999999999,-1238.61
C542637,22667,RECIPE BOX RETROSPOT ,-6,2011-01-31,2.95,14688.0,United Kingdom,31,1,2011,10,0,1,-17.700000000000003,0,-0.84,-2.95,-18.164285714285704,-14.118333333333341,2.1100000000000003,-1238.61
C542638,35004C,SET OF 3 COLOURED  FLYING DUCKS,-3,2011-01-31,5.45,13396.0,United Kingdom,31,1,2011,11,0,1,-16.35,0,-17.700000000000003,-20.25,-17.60714285714285,-14.465000000000007,2.549999999999997,-1238.61
C542639,22941,CHRISTMAS LIGHTS 10 REINDEER,-1,2011-01-31,8.5,16570.0,United Kingdom,31,1,2011,11,0,1,-8.5,0,-16.35,-33.75,-13.999999999999991,-14.583333333333341,17.4,-1238.61
C542640,22423,REGENCY CAKESTAND 3 TIER,-4,2011-01-31,10.95,16839.0,United Kingdom,31,1,2011,11,0,1,-43.8,0,-8.5,-33.9,-15.414285714285707,-15.91833333333334,25.4,-1238.61
C542642,22841,ROUND CAKE TIN VINTAGE GREEN,-2,2011-01-31,7.95,15827.0,United Kingdom,31,1,2011,11,0,1,-15.9,0,-43.8,-20.16,-14.805714285714279,-16.35000000000001,-23.639999999999997,-1238.61
C542642,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-1,2011-01-31,4.95,15827.0,United Kingdom,31,1,2011,11,0,1,-4.95,0,-15.9,-0.55,-15.434285714285707,-16.430000000000007,-15.35,-1238.61
C542642,22423,REGENCY CAKESTAND 3 TIER,-1,2011-01-31,12.75,15827.0,United Kingdom,31,1,2011,11,0,1,-12.75,0,-4.95,-0.84,-17.13571428571428,-16.800000000000008,-4.11,-1238.61
C542643,22087,PAPER BUNTING WHITE LACE,-6,2011-01-31,2.95,13615.0,United Kingdom,31,1,2011,11,0,1,-17.700000000000003,0,-12.75,-17.700000000000003,-17.13571428571428,-16.390000000000008,4.950000000000003,-1238.61
C542644,84678,CLASSICAL ROSE SMALL VASE,-2,2011-01-31,1.25,15497.0,United Kingdom,31,1,2011,11,0,1,-2.5,0,-17.700000000000003,-16.35,-15.157142857142848,-16.30533333333334,-1.3500000000000014,-1238.61
C542645,22760,"TRAY, BREAKFAST IN BED",-1,2011-01-31,12.75,14180.0,United Kingdom,31,1,2011,11,0,1,-12.75,0,-2.5,-8.5,-15.764285714285705,-16.562333333333342,6.0,-1238.61
C542693,15036,ASSORTED COLOURS SILK FAN,-600,2011-01-31,0.65,12908.0,United Kingdom,31,1,2011,12,0,1,-390.0,0,-12.75,-43.8,-65.22142857142856,-29.463000000000008,31.049999999999997,-1238.61
C542704,22178,VICTORIAN GLASS HANGING T-LIGHT,-42,2011-01-31,1.06,15189.0,United Kingdom,31,1,2011,12,0,1,-44.52,0,-390.0,-15.9,-69.30999999999999,-30.452000000000005,-374.1,-1238.61
C542714,21843,RED RETROSPOT CAKE STAND,-5,2011-01-31,10.95,12437.0,France,31,1,2011,13,0,0,-54.75,0,-44.52,-4.95,-76.4242857142857,-31.777000000000005,-39.57,-1238.61
C542721,22138,BAKING SET 9 PIECE RETROSPOT ,-1,2011-01-31,4.95,14502.0,United Kingdom,31,1,2011,14,0,1,-4.95,0,-54.75,-12.75,-75.30999999999999,-29.387000000000008,-42.0,-1238.61
C542721,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,-1,2011-01-31,3.75,14502.0,United Kingdom,31,1,2011,14,0,1,-3.75,0,-4.95,-17.700000000000003,-73.31714285714284,-29.235666666666678,12.750000000000004,-1238.61
C542730,22798,ANTIQUE GLASS DRESSING TABLE POT,-1,2011-01-31,2.95,13506.0,United Kingdom,31,1,2011,15,0,1,-2.95,0,-3.75,-2.5,-73.38142857142857,-29.004000000000005,-1.25,-1238.61
C542730,22227,HANGING HEART MIRROR DECORATION ,-1,2011-01-31,0.65,13506.0,United Kingdom,31,1,2011,15,0,1,-0.65,0,-2.95,-12.75,-71.65285714285713,-28.89400000000001,9.8,-1238.61
C542730,21314,SMALL GLASS HEART TRINKET POT,-1,2011-01-31,2.1,13506.0,United Kingdom,31,1,2011,15,0,1,-2.1,0,-0.65,-390.0,-16.238571428571422,-28.82233333333334,389.35,-1238.61
C542732,22763,KEY CABINET MA CAMPAGNE,-2,2011-01-31,9.95,14180.0,United Kingdom,31,1,2011,15,0,1,-19.9,0,-2.1,-44.52,-12.721428571428564,-29.155666666666676,42.42,-1238.61
C542734,22169,FAMILY ALBUM WHITE PICTURE FRAME,-2,2011-01-31,8.5,14442.0,Channel Islands,31,1,2011,15,0,0,-17.0,0,-19.9,-54.75,-7.32857142857142,-28.472333333333342,34.85,-1238.61
C542734,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,-2,2011-01-31,6.75,14442.0,Channel Islands,31,1,2011,15,0,0,-13.5,0,-17.0,-4.95,-8.549999999999992,-27.927333333333344,-12.05,-1238.61
C542738,84078A,SET/4 WHITE RETRO STORAGE CUBES ,-12,2011-01-31,34.95,13089.0,United Kingdom,31,1,2011,15,0,1,-419.4,0,-13.5,-3.75,-67.92857142857142,-41.62400000000001,-9.75,-1238.61
C542740,22652,TRAVEL SEWING KIT,-1,2011-01-31,1.65,12853.0,United Kingdom,31,1,2011,15,0,1,-1.65,0,-419.4,-2.95,-67.74285714285712,-41.34733333333334,-416.45,-1238.61
C542740,22926,IVORY GIANT GARDEN THERMOMETER,-1,2011-01-31,5.95,12853.0,United Kingdom,31,1,2011,15,0,1,-5.95,0,-1.65,-0.65,-68.49999999999999,-41.44733333333333,-0.9999999999999999,-1238.61
C542740,22934,BAKING MOULD EASTER EGG WHITE CHOC,-3,2011-01-31,2.95,12853.0,United Kingdom,31,1,2011,15,0,1,-8.850000000000001,0,-5.95,-2.1,-69.4642857142857,-41.06733333333334,-3.85,-1238.61
